,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
3770,NCT00732589,,1% xylocaine,Drug,hemiplegic shoulder pain|shoulder pain|stroke,stroke,Central Nervous System Diseases
3771,NCT00733382,dexamethasone|dihydroergotamine,dexamethazone,Drug,attack of|migraine disorders,migraine disorders,Central Nervous System Diseases
3772,NCT00733642,ponezumab,,Biological,alzheimer disease|mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3773,NCT00733785,rsg,rosiglitazone xr,Drug,,alzheimer disease,Neurodegenerative Diseases
3774,NCT00733863,cad106,,Biological,mild alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3775,NCT00734435,olanzapine|zonisamide,zonisamide sr plus olanzapine,Drug,psychotic disorders|schizophrenic|weight gain,schizophrenia,Diseases of the nervous system
3776,NCT00735007,ifn-β-1a|interferon|interferon beta-1a|rebif® new formulation|rebism|rn,rebif® new formulation (rnf) using rebismarttm,Drug,multiple sclerosis|relapsing form of multiple sclerosis,multiple sclerosis,Demyelinating Diseases
3777,NCT00735085,slv334,slv334,Drug,moderate and severe traumatic brain injury,"brain injuries, traumatic",Central Nervous System Diseases
3778,NCT00735124,gabapentin,gabapentin,Drug,inguinal herniorrhaphy|post-operative pain,analgesia,Diseases of the nervous system
3779,NCT00735124,gabapentin,,Other,inguinal herniorrhaphy|post-operative pain,analgesia,Diseases of the nervous system
3780,NCT00735397,e2007|perampanel,perampanel,Drug,refractory partial seizures,epilepsy,Central Nervous System Diseases
3781,NCT00735527,lorazepam,lorazepam,Drug,acute seizures|prolonged convulsive se|seizures|status epilepticus,status epilepticus|seizures,Neurologic Manifestations
3782,NCT00735644,chimerivax™-japanese encephalitis vaccine|je-cv|je-cv vaccine,,Biological,,"japanese encephalitis|encephalitis, japanese",Central Nervous System Diseases
3783,NCT00735670,venlafaxine hcl,venlafaxine hcl,Drug,major depression|mild to moderate depression|mild to moderate symptoms|spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
3784,NCT00735670,venlafaxine hcl,,Other,major depression|mild to moderate depression|mild to moderate symptoms|spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
3785,NCT00736151,priralfinamide,priralfinamide,Drug,neuralgia|neuropathic pain,neuropathic pain|neuralgia,Neuromuscular Diseases
3786,NCT00736710,nicotine|transdermal nicotine patch,,Procedure,cigarette smoking|schizophrenia|smokers|smoking|tobacco use disorder,schizophrenia,Diseases of the nervous system
3787,NCT00736775,mabt5102a,anti-abeta,Drug,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3788,NCT00736931,brivaracetam,lorazepam|brivaracetam|levetiracetam,Drug,,epilepsy,Central Nervous System Diseases
3789,NCT00736931,brivaracetam,,Other,,epilepsy,Central Nervous System Diseases
3790,NCT00737256,aripiprazole|cocaine|partial dopamine agonist|perphenazine,aripiprazole|perphenazine,Drug,cocaine dependence|cocaine-related disorders|schizophrenia,schizophrenia,Diseases of the nervous system
3791,NCT00738062,droxidopa,droxidopa,Drug,beta hydroxylase deficiency|dopamine beta hydroxylase deficiency|multiple system atrophy|neurogenic orthostatic hypotension|non-diabetic neuropathy|paf|parkinson disease|primary autonomic failure|pure autonomic failure|symptomatic neurogenic orthostatic hypotension,multiple system atrophy,Central Nervous System Diseases
3792,NCT00738894,,antiplatelet medical therapy,Drug,"brain infarction|cryptogenic stroke|ischemic attack, transient|patent foramen ovale|recurrent stroke","stroke|ischemic attack, transient",Central Nervous System Diseases
3793,NCT00739024,ramelteon,ramelteon,Drug,migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
3794,NCT00739037,paz 417|paz-417,paz-417,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
3795,NCT00740142,l-ornithine-l-aspartate|lactulose,l-ornithine-l-aspartate and lactulose,Drug,hepatic encephalopathy,hepatic encephalopathy,Central Nervous System Diseases
3796,NCT00740259,flunarizine|haloperidol,flunarizine,Drug,migraine|migraine disorders|schizophrenia|vertigo,schizophrenia,Diseases of the nervous system
3797,NCT00740571,amitriptyline|pregabalin|tricyclic,amitriptyline|pregabalin,Drug,chemo|chemotherapy|incurable cancer|neuralgia|neuropathic non-cancer pain|neuropathic pain|neuropathic) pain|pain|radiotherapy|tumour,neuralgia,Neuromuscular Diseases
3798,NCT00740623,carisbamate,carisbamate,Drug,epilepsy|partial onset seizures,"epilepsy, partial, motor|epilepsy, complex partial",Central Nervous System Diseases
3799,NCT00740714,ubidecarenone,coenzyme q10 with vitamin e,Drug,early parkinson disease|parkinson disease,parkinson disease,Central Nervous System Diseases
3800,NCT00741286,cilostazol,aspirin|acetylsalicylic acid|cilostazol,Drug,acute lacunar infarction|small-vessel disease|stroke,cerebral infarction,Central Nervous System Diseases
3801,NCT00741585,,any antihypertensive medication alone or in combination,Drug,diabetes|hypertensive,stroke,Central Nervous System Diseases
3802,NCT00742079,cycloserine,,Behavioral,paranoid delusions|schizophrenia|schizophrenic,schizophrenia,Diseases of the nervous system
3803,NCT00742079,cycloserine,cycloserine,Drug,paranoid delusions|schizophrenia|schizophrenic,schizophrenia,Diseases of the nervous system
3804,NCT00742209,gsk1838262|xp13512,gsk1838262,Drug,migraine disorders,migraine disorders,Central Nervous System Diseases
3805,NCT00742209,gsk1838262|xp13512,gsk1838262,Drug,migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
3806,NCT00742612,arc1779,arc1779 injection,Drug,carotid endarterectomy|cerebral microembolism|microembo,carotid stenosis|intracranial embolism,Central Nervous System Diseases
3807,NCT00743015,bi 44370,bi 44370 ta tablet,Drug,migraine|migraine attacks|migraine disorders,migraine disorders,Central Nervous System Diseases
3808,NCT00743743,resveratrol,,Dietary Supplement,mild to moderate ad|mild-to-moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3809,NCT00743847,"atypical antipsychotic|cp-526, 555|varenicline|varenicline tartrate",varenicline,Drug,cognitive impairment|schizophrenia|schizophrenic|symptomatically,schizophrenia,Diseases of the nervous system
3810,NCT00744679,natalizumab,natalizumab,Drug,,multiple sclerosis,Demyelinating Diseases
3811,NCT00744731,carisbamate,carisbamate,Drug,epilepsy|partial onset seizures|seizures,"epilepsy, partial, motor|epilepsy, complex partial",Central Nervous System Diseases
3812,NCT00744978,"cp-526, 555|varenicline|varenicline tartrate",varenicline,Drug,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3813,NCT00745030,melatonin|melatonin receptor agonist|ramelteon,ramelteon,Drug,parkinson disease|parkinsonian disorders|parkinsonism|rem sleep behavior disorder|sleep dysfunction,parkinsonism|parkinsonian disorders,Diseases of the nervous system|Central Nervous System Diseases
3814,NCT00745030,melatonin|melatonin receptor agonist|ramelteon,ramelteon,Drug,parkinson disease|parkinsonian disorders|parkinsonism|rem sleep behavior disorder|sleep dysfunction,rem sleep behavior disorder,Sleep Wake Disorders
3815,NCT00745095,glycopyrrolate|neostigmine|prokinetic agent|prokinetic drugs,neostigmine,Drug,colon cancer|colonic polyps|colorectal cancer|spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
3816,NCT00745251,vi-0521,vi-0521,Drug,"hypopnea syndrome|obese|sleep apnea, obstructive",sleep apnea syndromes,Sleep Wake Disorders
3817,NCT00745576,sam-531|verapamil,sam-531,Drug,,alzheimer disease,Neurodegenerative Diseases
3818,NCT00745615,laquinimod,laquinimod,Drug,"multiple sclerosis|multiple sclerosis, relapsing-remitting|relapsing remitting (r-r) multiple sclerosis","multiple sclerosis, relapsing-remitting",Demyelinating Diseases
3819,NCT00745771,diractin,diractin,Drug,exercise|myalgia,myalgia,Neuromuscular Diseases
3820,NCT00746603,hmg coa reductase inhibitors|simvastatin|studies have shown hmg coa reductase inhibitors,simvastatin,Drug,atherosclerosis|cardiovascular disease|combined modality therapy|hodgkin's disease,carotid artery diseases,Central Nervous System Diseases
3821,NCT00746798,chimerivax west nile vaccine|chimerivax-wn02 vaccine,,Biological,west nile disease,west nile fever,Central Nervous System Diseases
3822,NCT00746941,mefloquine,mefloquine,Drug,"leukoencephalopathy, progressive multifocal|progressive multifocal leukoencephalopathy","progressive multifocal leukoencephalopathy|leukoencephalopathy, progressive multifocal",Central Nervous System Diseases
3823,NCT00746954,acetazolamide|buspirone,buspirone|acetazolamide,Drug,heart failure|recurrent central apneas,"sleep apnea, central",Sleep Wake Disorders
3824,NCT00747487,idebenone,idebenone,Drug,"optic atrophy, hereditary, leber","optic atrophy, hereditary, leber",Cranial Nerve Diseases
3825,NCT00748007,rivastigmine,rivastigmine,Drug,down syndrome,down syndrome,Neurologic Manifestations
3826,NCT00748059,,"clonidine,yohimbine,metoclopramide,alpha-methyldopa|phenylephrine,isoproterenol,nitroprusside,propranolol,edrophonium,atropine,tyramine",Drug,"hypotension, orthostatic|low blood pressure|orthostatic hypotension","autonomic nervous system diseases|orthostatic hypotension|hypotension, orthostatic|orthostatic intolerance",Autonomic Nervous System Diseases
3827,NCT00748098,gsk1838262,gsk1838262 extended release tablets,Drug,restless legs syndrome|sleep disturbance,restless legs syndrome,Restless Legs Syndrome
3828,NCT00748501,sb-509,sb-509,Drug,als|amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
3829,NCT00748644,azathioprine|rituximab,azathioprine|rituximab,Drug,systemic anca-associated vasculitis,microscopic polyangiitis,Central Nervous System Diseases
3830,NCT00748969,nutropin aq|somatotropin,somatropin (dna origin),Drug,"mps i, ii, and vi|mucopolysaccharidosis type i, ii, and vi|short stature",mucopolysaccharidosis ii,Neurologic Manifestations
3831,NCT00749216,solanezumab,solanezumab,Drug,mild-to-moderate ad|mild-to-moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3832,NCT00749983,creatine,,Dietary Supplement,fibromyalgia|knee osteoarthritis,fibromyalgia,Neuromuscular Diseases
3833,NCT00750061,lithium|lithium carbonate,lithium carbonate,Drug,chronic spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
3834,NCT00750282,bay 94-9172|investigational medicinal product|zk 6013443,florbetaben (bay94-9172),Drug,alzheimer disease|probable ad|probable alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3835,NCT00750529,donepezil|galantamine,galantamine and donepezil,Drug,alzheimer disease|alzheimer's,alzheimer disease,Neurodegenerative Diseases
3836,NCT00750867,intravenous immunoglobulin|intravenous immunoglobulins|ivig,intravenous immunoglobulin (ivig),Drug,multiple system atrophy,multiple system atrophy,Central Nervous System Diseases
3837,NCT00750919,esmertazapine|esmirtazapine|org 50081,esmirtazapine,Drug,chronic primary insomnia|insomnia,"sleep disorders, intrinsic|dyssomnias|sleep initiation and maintenance disorders",Sleep Wake Disorders
3838,NCT00751517,cyclophosphamide|methotrexate|prednisone,cyclophosphamide|methotrexate,Drug,churg-strauss syndrome|microscopic polyangiitis|polyarteritis nodosa|systemic necrotizing vasculitides|wegener's granulomatosis,microscopic polyangiitis,Central Nervous System Diseases
3839,NCT00751803,bi 44370 ta,bi 44370 ta medium dose|eletriptan|bi 44370 ta low dose,Drug,acute migraine attack|headache pain|or severe,migraine disorders,Central Nervous System Diseases
3840,NCT00751881,teriflunomide,teriflunomide,Drug,multiple sclerosis|relapsing ms|relapsing multiple sclerosis,multiple sclerosis,Demyelinating Diseases
3841,NCT00751907,atorvastatin,atorvastatin,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
3842,NCT00752232,acc-001|qs-21,,Biological,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3843,NCT00752232,acc-001|qs-21,,Other,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
3844,NCT00752427,oros®|paliperidone,paliperidone er oros®,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
3845,NCT00752466,flunarizine|rwj-17021-000|topiramate,topiramate; flunarizine,Drug,,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
3846,NCT00752505,esreboxetine|pnu-165442g,esreboxetine,Drug,fibromyalgia,fibromyalgia,Neuromuscular Diseases
3847,NCT00752778,natalizumab,,Other,macrophagic infiltration|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
3848,NCT00753051,clozapine|haloperidol,"clozapine+haloperidol|clozapine,electroconvulsive therapy",Drug,clozapine treatment resistant schizophrenia|clozapine-resistant schizophrenia,schizophrenia,Diseases of the nervous system
3849,NCT00753103,anti-tumour necrosis factor alpha antibodies|infliximab,,Biological,anti-neutrophil cytoplasm antibody (anca) associated vasculitis|anti-neutrophil cytoplasm antibody associated vasculitis,microscopic polyangiitis,Central Nervous System Diseases
3850,NCT00753103,anti-tumour necrosis factor alpha antibodies|infliximab,prednisolone|cyclophosphamide|methylprednisolone|mycophenolate mofetil|azathioprine,Drug,anti-neutrophil cytoplasm antibody (anca) associated vasculitis|anti-neutrophil cytoplasm antibody associated vasculitis,microscopic polyangiitis,Central Nervous System Diseases
3851,NCT00753103,anti-tumour necrosis factor alpha antibodies|infliximab,,Procedure,anti-neutrophil cytoplasm antibody (anca) associated vasculitis|anti-neutrophil cytoplasm antibody associated vasculitis,microscopic polyangiitis,Central Nervous System Diseases
3852,NCT00753493,topiramate,intravenous topiramate,Drug,,epilepsy|migraine disorders,Central Nervous System Diseases
3853,NCT00753506,antimalarial|antipsychotic|artemisinin,,Dietary Supplement,schizophrenia,schizophrenia,Diseases of the nervous system
3854,NCT00753532,palm tocotrienolrich fraction|palm vitamin e|tocotrienols,,Dietary Supplement,,cerebrovascular disorders,Central Nervous System Diseases
3855,NCT00753571,cistanche total glycosides|ctg,cistanche total glycosides,Drug,amyotrophic lateral sclerosis|mild to moderately severe als,amyotrophic lateral sclerosis,Central Nervous System Diseases
3856,NCT00753623,ramelteon,ramelteon,Drug,neuralgia|neuropathic pain|pain,neuropathic pain|neuralgia,Neuromuscular Diseases
3857,NCT00753636,isradipine,dynacirc cr (isradipine),Drug,parkinson's disease-stage ii|pd|stable hypertension,parkinson disease,Central Nervous System Diseases
3858,NCT00753649,dtpa-hbv-ipv /|hib vaccine|infanrix hexa vaccine,,Biological,,poliomyelitis,Neuromuscular Diseases
3859,NCT00753662,drug,,Device,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
3860,NCT00753792,methylprednisolone,methylprednisolone,Drug,"moderate or severe attack|multiple sclerosis|multiple sclerosis, relapsing-remitting|relapse",multiple sclerosis,Demyelinating Diseases
3861,NCT00753948,l-name|nitric oxide,n-nitro l-arginine-methylester (l-name),Drug,airway hyper-responsiveness|airway inflammation|asthma|asthmatic|asthmatics|bronchoconstriction|chronic cervical sci|chronic cervical spinal cord injury|chronic tetraplegia|hyper-responsiveness|hyperresponsiveness|hypotension|inflammation|mild to moderate asthma|quadriplegia|spinal cord injuries|tetraplegia,quadriplegia|tetraplegia,Diseases of the nervous system|Neurologic Manifestations
3862,NCT00754013,donepezil|donepezil hydrochloride,aricept (donepezil hydrochloride),Drug,cognitive dysfunction|down syndrome,down syndrome,Neurologic Manifestations
3863,NCT00754052,donepezil|donepezil hydrochloride,aricept (donepezil hydrochloride),Drug,cognitive dysfunction|down syndrome,down syndrome,Neurologic Manifestations
