,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
1362,NCT00167310,icosapent|omega-3 fatty acid|omega-3 polyunsaturated fatty acids,eicosapentaenoic acid (omega-3 fatty acid),Drug,bipolar disorder|coronary artery disease|depressed phase|major depression|psychotic disorders|schizoaffective disorder|schizophrenia,psychotic disorders|schizoaffective disorder|schizophrenia|bipolar disorder,Diseases of the nervous system|Psychiatry and Psychology Category
1363,NCT00167479,risperidone,risperidone (risperdal),Drug,at least moderately severe anxiety|bipolar disorder|generalized anxiety disorder|least moderately severe anxiety|panic disorder,panic disorder|bipolar disorder,Psychiatry and Psychology Category
1364,NCT00167544,hydrocortisone,hydrocortisone,Drug,lung and brain injury|neurologic and pulmonary impairments|preterm,encephalomalacia,Diseases of the nervous system|Central Nervous System Diseases
1365,NCT00167609,prasterone,dehydroepiandrosterone 100 and 400 mg,Drug,myotonic dystrophy,myotonic dystrophy,Neurodegenerative Diseases
1366,NCT00167765,abciximab,abciximab,Drug,hypoperfused brain|hypoperfused ischemic brain|wake-up stroke,stroke,Central Nervous System Diseases
1367,NCT00167817,aripiprazole|atypical antipsychotic,aripiprazole,Drug,schizophrenia|smoking,schizophrenia,Diseases of the nervous system
1368,NCT00167856,venlafaxine|venlafaxine hydrochloride,venalafaxine hydrochloride,Drug,"chronic neuropathic (burning, shock-like, electric) pain|chronic neuropathic pain|chronic pain|neuralgia|neuropathic pain|pain|sci pain|spinal cord injuries",neuropathic pain|neuralgia|spinal cord injuries,"Trauma, Nervous System|Neuromuscular Diseases"
1369,NCT00167934,antipsychotic|valproate|valproic acid,valproic acid|valproate,Drug,medications|metabolism disorders|schizophrenia|therapy|weight gain,schizophrenia,Diseases of the nervous system
1370,NCT00168402,botulinum toxin type a,botulinum toxin type a,Drug,axillary hyperhidrosis|sweating,hyperhidrosis,Diseases of the nervous system
1371,NCT00168415,botulinum toxin type a,,Biological,axillary hyperhidrosis,hyperhidrosis,Diseases of the nervous system
1372,NCT00168441,,botulinum toxin type a,Drug,,"neuralgia, postherpetic",Neuromuscular Diseases
1373,NCT00168506,selective serotonin re-uptake inhibitor) antidepressants|ssri,cbt/ssri|cbt|ssri,Drug,cardiac|cardiac risk|coronary artery spasm|panic disorder,panic disorder,Psychiatry and Psychology Category
1374,NCT00168701,bg00012,bg00012,Drug,"ms|multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis",multiple sclerosis,Demyelinating Diseases
1375,NCT00169026,antipsychotic|clozapine,clozapine versus typical (conventional) and atypical antipsychotic medications,Drug,alcohol|alcohol use disorder|alcoholism|schizophrenia,psychotic disorders|schizoaffective disorder|substance-related disorders|psychotic disorders|schizophrenia,Diseases of the nervous system|Diseases Category|Psychiatry and Psychology Category
1376,NCT00169039,chlorpromazine|clozapine,clozapine|chlorpromazine,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
1377,NCT00169065,clozapine|olanzapine,clozapine|olanzapine,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
1378,NCT00169091,clozapine|haloperidol,clozapine|haloperidol,Drug,first episode of schizophrenia|first episode schizophrenia,schizophrenia,Diseases of the nervous system
1379,NCT00169611,methylphenidate,methylphenidate,Drug,adhd nf1|attention deficit disorders|attention deficit hyperactivity disorder|neurofibromatosis 1,neurofibromatosis 1,Neurocutaneous Syndromes
1380,NCT00169702,atypical neuroleptic|olanzapine,,Behavioral,metabolic abnormalities|weight gain,schizophrenia,Diseases of the nervous system
1381,NCT00169988,antidepressant|risperidone|second-generation antipsychotic|sertraline,sertraline-primary|risperidone,Drug,attenuated positive and negative symptoms,psychotic disorders,Psychiatry and Psychology Category
1382,NCT00170378,low molecular weight heparin,enoxaparin,Drug,"brain injuries, traumatic",brain injuries,"Trauma, Nervous System"
1383,NCT00171730,octreotide|pasireotide|sms|som230,pasireotide,Drug,acromegal|acromegaly|growth hormone-secreting pituitary adenoma,acromegaly,Central Nervous System Diseases
1384,NCT00171795,rivastigmine,rivastigmine,Drug,"brain injuries, traumatic|cognitive impairment","brain injuries, traumatic",Central Nervous System Diseases
1385,NCT00171886,octreotide,octreotide,Drug,acromegalic|acromegaly|microadenoma|pituitary adenoma|pituitary macroadenoma|primary acromegaly,acromegaly,Central Nervous System Diseases
1386,NCT00171951,pasireotide|som230,pasireotide,Drug,acth) secreting pituitary adenoma|adrenocorticotropic hormone|pituitary acth hypersecretion,pituitary acth hypersecretion,Central Nervous System Diseases
1387,NCT00172094,nps 1776,nps 1776 (400 mg)|nps 1776 (800 mg),Drug,migraine disorders|migraine pain,migraine disorders,Central Nervous System Diseases
1388,NCT00173706,levocarnitine,l-carnitine injection,Drug,hemodialysis|renal failure,muscle weakness,Neurologic Manifestations
1389,NCT00173745,botulinum toxin|type a botulinum toxin a,botulinum toxin a injection,Drug,cerebral palsy|drooling,cerebral palsy,Central Nervous System Diseases
1390,NCT00174174,modafinil,modafinil,Drug,excessive daytime sleepiness|narcolepsy,narcolepsy|sleep wake disorders|cataplexy,Diseases Category|Diseases of the nervous system|Sleep Wake Disorders|Sleep Wake Disorders
1391,NCT00174200,risperidone,risperidone 2 mg,Drug,antipsychotic drug-naive|first-episode schizophrenia|first-episode schizophrenic or schizophreniform|psychotic disorders,psychotic disorders|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
1392,NCT00174239,cabaser|cabergoline|carbidopa|levodopa|sinemet,cabergoline|controlled-release levodopa / carbidopa,Drug,- treated|parkinson disease,parkinson disease,Central Nervous System Diseases
1393,NCT00174265,asenapine|olanzapine,olanzapine|asenapine,Drug,persistent negative symptoms of schizophrenia,schizophrenia,Diseases of the nervous system
1394,NCT00174382,donepezil,donepezil,Drug,mixed ad|vad|vascular and mixed dementia,"dementia, vascular",Central Nervous System Diseases
1395,NCT00174395,eletriptan,eletriptan,Drug,migraine|migraine attack|migraine disorders|mild versus moderate to severe pain|mild vs moderate to severe pain,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
1396,NCT00174447,ziprasidone,ziprasidone,Drug,,schizophrenia,Diseases of the nervous system
1397,NCT00174486,"pde5 inhibitors|tadalafil|uk-369, 003","uk0369,003|cialis (tadalafil)",Drug,erectile dysfunction,erectile dysfunction,Diseases Category
1398,NCT00174525,aab-001,aab-001,Drug,alzheimer disease|amyloid|mild to moderate ad,alzheimer disease,Neurodegenerative Diseases
1399,NCT00174551,prazosin,prazosin,Drug,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
1400,NCT00174876,antipsychotic|aripiprazole,drug abilify,Drug,depressed|depressive|major depression|treatment-resistant depression,depression,Psychiatry and Psychology Category
1401,NCT00174889,antipsychotic|prasterone|pregnenolone,pregnenolone,Drug,"negative, depressive, and cognitive symptoms|schizophrenia",schizophrenia,Diseases of the nervous system
1402,NCT00174902,acetylsalicylic acid|aspirin|beta-blockers|ind|inderal,"inderal (drug), acetylsalicylic acid (drug)",Drug,acute mental stress|mental stress,"stress, psychological",Psychiatry and Psychology Category
1403,NCT00174980,,perfluorocarbon emulsion (oxycyte) infusion,Drug,brain damage|severe head injuries|severe head injury,"brain injuries, traumatic",Central Nervous System Diseases
1404,NCT00175123,botulinum toxin|botulinum-a toxin|oxybutynin,botulinum a toxin,Drug,malformation of the spinal cord|meningomyelocele|myelomeningocele|neurogenic overactive bladders|overactive bladder|overactive bladders,"meningomyelocele|myelomeningocele|urinary bladder, neurogenic",Diseases of the nervous system|Nervous System Malformations|Neurologic Manifestations
1405,NCT00175305,octreotide|somatostatin,sandostatin lar,Drug,excessive weight gain|prader-willi syndrome|weight excess,prader-willi syndrome,Neurologic Manifestations
1406,NCT00175513,valaciclovir|valacyclovir,valacyclovir (valtrex),Drug,early psychosis|psychotic disorders,psychotic disorders,Psychiatry and Psychology Category
1407,NCT00175682,nifedipine|prazosin|prazosin hcl,prazosin hcl,Drug,autonomic dysreflexia|spinal cord injuries,autonomic dysreflexia,Autonomic Nervous System Diseases
1408,NCT00175825,brivaracetam,brivaracetam,Other|Drug,"drug resistant epilepsy|epilepsies, partial|partial onset seizures|secondarily generalized",epilepsy,Central Nervous System Diseases
1409,NCT00175851,seletracetam,seletracetam (ucb 44212),Drug,epilepsy,epilepsy,Central Nervous System Diseases
1410,NCT00175864,seletracetam|ucb 44212,seletracetam (ucb 44212),Drug,drug resistant epilepsy|refractory epileptic,epilepsy,Central Nervous System Diseases
1411,NCT00175890,levetiracetam,levetiracetam,Other|Drug,epileptic|partial onset seizures|refractory partial onset seizures,"epilepsies, partial",Central Nervous System Diseases
1412,NCT00175903,aeds|antiepileptic drugs|carbamazepine|levetiracetam|sodium valproate|valproic acid,carbamazepine controlled release (cbz-cr)|levetiracetam|valproate extended release,Drug,epilepsy,epilepsy,Central Nervous System Diseases
1413,NCT00175916,brivaracetam,brivaracetam (ucb 34714),Drug,epilepsy|partial onset seizures|primary generalized seizures,epilepsy,Central Nervous System Diseases
1414,NCT00175929,brivaracetam|ucb 34714,brivaracetam,Other|Drug,"drug resistant epilepsy|epilepsies, partial|partial onset seizures|secondarily generalized","epilepsies, partial",Central Nervous System Diseases
1415,NCT00176163,cannabinoid|dronabinol,,Behavioral,chronic back pain|chronic pain syndromes|fibromyalgia|pain|pain memory,fibromyalgia,Neuromuscular Diseases
1416,NCT00176202,risperidone|valproic acid,valproic acid|risperidone,Drug,bipolar|bipolar disorder,bipolar disorder,Psychiatry and Psychology Category
1417,NCT00176228,lamotrigine,lamotrigine,Drug,bipolar disorder|depressed episodes|hypomanic|manic|mixed,bipolar disorder,Psychiatry and Psychology Category
1418,NCT00176423,galantamine,galantamine,Drug,cognitive impairments|schizophrenia,psychotic disorders|schizoaffective disorder|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
1419,NCT00176436,atomoxetine,,Behavioral,clozapine|olanzapine|psychotic disorders|schizoaffective disorder|schizophrenia|weight|weight gain,schizophrenia,Diseases of the nervous system
1420,NCT00176449,bupropion|nicotine,bupropion sr,Drug,anxiety|cigarette smoking|depressive|psychotic|schizophrenia|smoking,tobacco use disorder,Diseases Category
1421,NCT00176553,dextromethorphan|methotrexate,dextromethorphan,Drug,methotrexate neurotoxicity,neurotoxicity syndromes,Neurotoxicity Syndromes
1422,NCT00176592,glatiramer|interferon beta-1b,interferon beta-1b|glatiramer,Drug,relapsing forms of ms|relapsing-remitting (rr) or cis forms of ms,multiple sclerosis,Demyelinating Diseases
1423,NCT00176904,,"busulfan, cyclophosphamide, antithymocyte globulin",Drug,inherited|lysosomal and peroxisomal inborn errors of metabolism|metabolic storage disease,"fucosidosis|leukodystrophy, globoid cell|gangliosidosis, gm1|leukodystrophy, metachromatic|metachromatic leukodystrophy|tay-sachs disease|sandhoff disease|gaucher disease|adrenoleukodystrophy|niemann-pick disease|niemann-pick diseases",Demyelinating Diseases|Diseases of the nervous system|Central Nervous System Diseases|Central Nervous System Diseases
1424,NCT00177008,aripiprazole,aripiprazole,Drug,co-morbid|moderate to high symptoms of social anxiety|psychotic disorders|schizoaffective disorder|schizophrenia|social anxiety,psychotic disorders|schizoaffective disorder|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
1425,NCT00177177,antipsychotic|carnosine,l-carnosine (dietary supplement),Drug,psychotic disorders|schizoaffective disorder|schizophrenia,psychotic disorders|schizoaffective disorder|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
1426,NCT00177216,,escitalopram|zolpidem,Drug,insomnia|primary insomnia,sleep wake disorders,Diseases Category
1427,NCT00177294,antidepressant|escitalopram,escitalopram,Behavioral|Drug,depression,depression,Psychiatry and Psychology Category
1428,NCT00177424,sertraline,sertraline,Drug,post-stroke depression|post-stroke major depression|stroke,stroke|depression,Psychiatry and Psychology Category|Central Nervous System Diseases
1429,NCT00177528,venlafaxine,venlafaxine-xr,Drug,major depression,depression,Psychiatry and Psychology Category
1430,NCT00177567,,tranylcypromine|depakote-er|bupropion|olanzapine|lamotrigine|mirtazapine|risperidone|lithium carbonate|venlafaxine|paroxetine,Drug,bipolar disorder,bipolar disorder,Psychiatry and Psychology Category
1431,NCT00177580,cholesterol-lowering|pravastatin,pravastatin,Drug,partially remitted|psychotic disorders|schizoaffective disorder|schizophrenia,psychotic disorders|schizoaffective disorder|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
1432,NCT00177671,donepezil|duloxetine|escitalopram|venlafaxine,donepezil|duloxetine|escitalopram|venlafaxine,Drug,alzheimer disease|depression|depressive|late-life depression,dementia|depression,Diseases of the nervous system|Central Nervous System Diseases|Psychiatry and Psychology Category
1433,NCT00178035,paroxetine,paroxetine,Behavioral|Drug,depression|major depression,depression,Psychiatry and Psychology Category
1434,NCT00178048,antidepressant|paroxetine,paroxetine,Drug,chronic primary insomnia|insomnia|primary insomnia,depression,Psychiatry and Psychology Category
1435,NCT00178100,paroxetine,paroxetine,Behavioral|Drug,- life depression|depression,depressive disorder,Psychiatry and Psychology Category
1436,NCT00178217,botulinum|botulinum toxin|onabotulinumtoxina,,Behavioral,injections,cerebral palsy,Central Nervous System Diseases
1437,NCT00178451,abciximab,abciximab,Drug,carotid endarterectomy|open carotid artery surgery|stroke,carotid stenosis,Central Nervous System Diseases
1438,NCT00178646,botox-a,botulinum toxin|onabotulinumtoxina,Drug,spasm|spasticity|stroke,brain injuries|stroke,"Trauma, Nervous System|Central Nervous System Diseases"
1439,NCT00178828,bupropion|sertraline,bupropion|sertraline,Drug,depression|mood disorders,depression,Psychiatry and Psychology Category
1440,NCT00178919,,tilarginine|trimethaphan,Drug,atherosclerosis|cholesterol|diabetes mellitus|hypercholesterolemia|hypertension|smokers,pure autonomic failure,Autonomic Nervous System Diseases
1441,NCT00178932,antipsychotic|clozapine,,Procedure,schizophrenia,psychotic disorders|schizoaffective disorder|schizophrenia|bipolar disorder,Diseases of the nervous system|Psychiatry and Psychology Category
1442,NCT00178971,antipsychotic|buspirone|serotonin 1a agonists,adjunctive treatment with buspirone,Drug,psychotic disorders|schizoaffective disorder|schizophrenia,psychotic disorders|schizoaffective disorder|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
1443,NCT00179062,olanzapine|risperidone,olanzapine versus risperidone,Drug,bipolar disorder|major depression|persistently ill|psychotic disorders|psychotic features|schizoaffective disorder|schizophrenia|weight,psychotic disorders|schizoaffective disorder|schizophrenia|bipolar disorder,Diseases of the nervous system|Psychiatry and Psychology Category
