,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
1848,NCT00225979,octreotide|octreotide acetate,octreotide lar,Drug,acromegaly|adenoma|surgery,acromegaly,Central Nervous System Diseases
1849,NCT00226096,,urapidil|hydralazine hydrochloride|enalaprilat|esmolol|metoprolol tartrate|nicardipine|nitroprusside|clonidine|phentolamine mesylate|nitroglycerin|labetalol hydrochloride,Drug,acute intracerebral haemorrhage|bleeding in the brain|intracerebral haemorrhage|stroke,cerebral hemorrhage|intracranial hemorrhages|stroke,Central Nervous System Diseases
1850,NCT00226122,desmopressin|indomethacin,indomethacin,Drug,enuresis|monosymptomatic enuresis|monosymptomatic nocturnal enuresis|nocturnal polyuria|severe enuresis,enuresis,Diseases of the nervous system
1851,NCT00226135,lamotrigine|lithium,lithium or lamotrigine,Drug,bipolar affective disorders|bipolar disorder,bipolar disorder,Psychiatry and Psychology Category
1852,NCT00226278,antipsychotics|mood stabilize|org 34517|org34517,org 34517,Drug,major depressive disorder|psychotic features,psychotic disorders|major depressive disorder,unknown|Psychiatry and Psychology Category
1853,NCT00226317,aripiprazole|aripirazole,aripiprazole,Drug,acute bipolar depression|bipolar disorder,bipolar disorder,Psychiatry and Psychology Category
1854,NCT00226343,depakote-er|divalproex,depakote-er,Drug,depressive and anxiety|major depressive episodes|non-refractory bipolar depression,bipolar disorder,Psychiatry and Psychology Category
1855,NCT00226356,betaine|folate|folic acid|methionine,"supplements of l-methionine, betaine and folate",Drug,depressive disorder,depressive disorder,Psychiatry and Psychology Category
1856,NCT00226460,,"fetal porcine cells, neurocell-pd",Drug,parkinson disease,parkinson disease,Central Nervous System Diseases
1857,NCT00226642,serotonin-reuptake-inhibitor|studie zum wirksamkeitsnachweis eines serotonin-wiederaufnahme-hemmers,sertralin,Drug|Behavioral,mild and subthreshold depressive disorders|mild to moderate depression,depression,Psychiatry and Psychology Category
1858,NCT00226655,corticorelin|dexamethasone|human corticotropin-releasing factor|xerecept,hcrf [xerecept (corticorelin acetate injection)],Drug,peritumoral brain edema,brain edema|brain neoplasms,Nervous System Neoplasms|Central Nervous System Diseases
1859,NCT00226668,corticorelin|dexamethasone|human corticotropin-releasing factor|xerecept,corticorelin,Drug,peritumoral brain edema|primary malignant glioma,brain edema|brain neoplasms,Nervous System Neoplasms|Central Nervous System Diseases
1860,NCT00226824,galantamine,galantamine,Drug,tic disorders,tic disorders|tourette syndrome,Central Nervous System Diseases|Diseases Category
1861,NCT00227123,quetiapine|risperidone,"quetiapine, risperidone",Drug,bipolar disorder|cocaine or methamphetamine dependence|stimulant dependence,cocaine dependence|cocaine-related disorders|methamphetamine dependence|bipolar disorder,Diseases Category|Psychiatry and Psychology Category|unknown
1862,NCT00227266,levocarnitine|valproic acid,valproic acid and levocarnitine,Drug,"muscular atrophy, spinal|spinal muscular atrophy","spinal muscular atrophy|muscular atrophy, spinal",Neuromuscular Diseases
1863,NCT00227292,antidepressant|escitalopram|selective serotonin reuptake inhibitor,escitalopram,Drug,chronic back pain|chronic low back pain|chronic pain|depression|depressive|major depression|pain,depression|low back pain,unknown|Psychiatry and Psychology Category
1864,NCT00227305,quetiapine|quetiapine fumarate,quetiapine fumarate,Drug,bipolar i disorder|schizophrenia,bipolar i disorder|schizophrenia,Diseases of the nervous system|unknown
1865,NCT00227461,levetiracetam,"levetiracetam first, then wait|wait first, then levetiracetam",Drug,chronic aphasia|chronic post-stroke aphasia|post-stroke,aphasia|stroke,Diseases of the nervous system|Neurologic Manifestations|Central Nervous System Diseases
1866,NCT00227812,bupropion hydrochloride|erp-8654,bupropion,Drug,cocaine|depressed|mood disorders,"cocaine dependence|cocaine-related disorders|depressive disorder, major",Diseases Category|unknown
1867,NCT00227942,,zolpidem|estrogen replacement therapy,Drug,depression|hot flashes|insomnia|menopausal|perimenopausal and postmenopausal|sleep disruption,depression|sleep initiation and maintenance disorders,Sleep Wake Disorders|Psychiatry and Psychology Category
1868,NCT00227955,,imipramine,Drug,depression|recurrent depression|recurrent major depression,depression,Psychiatry and Psychology Category
1869,NCT00227981,,fluoxetine,Drug,depression|recurrent depression,depression,Psychiatry and Psychology Category
1870,NCT00227994,acetylcholinesterase inhibitors|donepezil|galantamine,galantamine|donepezil,Drug,impaired|post-stroke|stroke,stroke,Central Nervous System Diseases
1871,NCT00228007,,antidepressant medication,Drug,depression|hiv|intravenous drug users,depression|hiv infections|substance-related disorders,Diseases Category|Psychiatry and Psychology Category|unknown
1872,NCT00228033,calcium,elemental calcium (as carbonate),Drug,postpartum depression,"depression|depression, postpartum",Psychiatry and Psychology Category|unknown
1873,NCT00228150,dopamine|levodopa|sr57667b,sr57667b,Drug,early parkinson's disease|early pd|parkinson,parkinson disease,Central Nervous System Diseases
1874,NCT00228163,"hmr1726d/2001, a phase ii study of the safety and efficacy of teriflunomide|teriflunomide",teriflunomide (hmr1726),Drug,multiple sclerosis|relapses,multiple sclerosis,Demyelinating Diseases
1875,NCT00228228,,t cell vaccination,Biological,multiple sclerosis|probable ms|probable multiple sclerosis,multiple sclerosis,Demyelinating Diseases
1876,NCT00228397,cci-779,cci-779,Drug,relapsing ms|relapsing multiple sclerosis,"multiple sclerosis, relapsing-remitting",Demyelinating Diseases
1877,NCT00228462,quetiapine|quetiapine fumarate,seroquel (quetiapine),Drug,relapse|schizophrenic relapse|stable chronic schizophrenia,schizophrenia,Diseases of the nervous system
1878,NCT00228553,armodafinil|cep-10953,armodafinil 100 to 250 mg/day,Drug,chronic shift work sleep disorder|excessive sleepiness|narcolepsy|obstructive sleep apnea/hypopnea syndrome,excessive daytime sleepiness|narcolepsy|obstructive sleep apnea/hypopnea syndrome|chronic shift work sleep disorder,unknown|Diseases of the nervous system|Sleep Wake Disorders
1879,NCT00228566,armodafinil,armodafinil,Drug,excessive sleepiness|fatigue|hypopnea syndrome|narcolepsy|obstructive sleep apnea /|sleepiness,excessive daytime sleepiness|narcolepsy|obstructive sleep apnea/hypopnea syndrome (osahs),unknown|Diseases of the nervous system|Sleep Wake Disorders
1880,NCT00228605,oravescent fentanyl|oravescent fentanyl citrate,oravescent fentanyl,Drug,breakthrough pain|chronic noncancer pain|opioid-tolerant,diabetic neuropathies|low back pain|migraine disorders|migraine|osteoarthritis,Diseases of the nervous system|Central Nervous System Diseases|Neuromuscular Diseases|unknown
1881,NCT00228969,rwj-333369,rwj-333369,Drug,refractory partial epilepsy,drug resistant epilepsy,Central Nervous System Diseases
1882,NCT00229073,dapoxetine,dapoxetine,Drug,premature ejaculation,erectile dysfunction,Diseases Category
1883,NCT00229177,ono-2506,ono-2506,Drug,acute ischemic stroke,stroke,Central Nervous System Diseases
1884,NCT00229333,citalopram|escitalopram,escitalopram,Drug,"alzheimer disease|alzheimer's dementia|dementia, vascular|depressive disorder|mixed dementia|mixed vascular and alzheimer's dementia",depressive disorder,Psychiatry and Psychology Category
1885,NCT00229385,ziprasidone,ziprasidone,Drug,obsessive-compulsive disorder|schizophrenia|schizophrenic,obsessive-compulsive disorder|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
1886,NCT00229437,tak-128,tak-128,Drug,diabetic peripheral neuropathy|mild to moderate diabetic peripheral neuropathy,diabetic neuropathies,Neuromuscular Diseases
1887,NCT00229632,idebenone,idebenone,Drug,friedreich ataxia,friedreich ataxia,Central Nervous System Diseases
1888,NCT00229736,human aromatic l-amino acid decarboxylase,aav-haadc-2,Genetic,parkinson disease,parkinson disease,Central Nervous System Diseases
1889,NCT00230074,tch346,tch346,Drug,als|amyotrophic lateral sclerosis|mild or mild to moderate stages of als,amyotrophic lateral sclerosis,Central Nervous System Diseases
1890,NCT00230568,donepezil|donepezil hydrochloride,donepezil,Drug,alzheimer disease|mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
1891,NCT00230607,agalsidase beta|fabrazyme,agalsidase beta,Drug,,fabry disease,Central Nervous System Diseases|unknown
1892,NCT00230698,rwj-17021-000|topiramate,topiramate,Drug,epilepsy|partial-onset seizures,"epilepsies, partial|epilepsy|seizures",Central Nervous System Diseases|Neurologic Manifestations
1893,NCT00230737,melatonin,melatonin 0.4 mg|melatonin 4.0 mg,Drug,insomnia,sleep initiation and maintenance disorders,Sleep Wake Disorders
1894,NCT00230776,pregabalin,pregabalin,Drug,fibromyalgia|pain,fibromyalgia,Neuromuscular Diseases
1895,NCT00230828,bifeprunox|olanzapine,bifeprunox,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
1896,NCT00230997,galantamine,galantamine,Drug,dementia with lewy bodies,lewy body disease,Central Nervous System Diseases
1897,NCT00231335,escitalopram|olanzapine|risperidone,escitalopram,Drug,anxiety|depression|resistant symptoms|schizophrenia|treatment resistant schizophrenia,schizoaffective disorder|psychotic disorders|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
1898,NCT00231439,intravenous immunoglobulin|intravenousimmunoglobulin|ivig,ivig,Drug,fatigue|pain|postpoliomyelitis syndrome,postpoliomyelitis syndrome,Central Nervous System Diseases
1899,NCT00231556,topiramate,topiramate,Drug,newly diagnosed or recurrent epilepsy,"epilepsy, generalized|epilepsy|epilepsies, partial|epilepsy, tonic-clonic|seizures",Central Nervous System Diseases|Neurologic Manifestations
1900,NCT00231595,topiramate,topiramate,Drug,migraine|migraine disorders,migraine disorders|migraine|classic migraine|headache|migraine without aura,Diseases of the nervous system|Central Nervous System Diseases|Central Nervous System Diseases|unknown
1901,NCT00231673,topiramate,topiramate,Drug,diabetic peripheral polyneuropathy,"polyneuropathies|diabetic neuropathies|diabetes mellitus, type 2",Neuromuscular Diseases|unknown
1902,NCT00231894,pioglitazone,pioglitazone,Drug|Other|Behavioral,antipsychotic medication|first or second-generation antipsychotics|glucose and lipid abnormalities|lipid and glucose abnormalities|schizophrenia|type 2 diabetes,diabetes|insulin resistance|schizophrenia|cognitive impairment,Diseases of the nervous system|unknown
1903,NCT00231946,leuprolide acetate|vp4896,vp4896,Drug,mild-to-moderate ad|mild-to-moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
1904,NCT00231959,dopamine receptor agonist|pramipexole,pramipexole (mirapex),Drug,treatment resistant major depressive episodes|treatment-resistant depression,depression,Psychiatry and Psychology Category
1905,NCT00232141,pregabalin,pregabalin,Drug,hiv neuropathy|nerve pain|neuralgia|neuropathic pain,peripheral nervous system diseases|hiv infections,Neuromuscular Diseases|unknown
1906,NCT00232167,sertraline,sertraline|indiplon,Drug,depression|depressive|insomnia|major depressive disorder,depression|insomnia,unknown|Psychiatry and Psychology Category
1907,NCT00232284,anti|sertraline,sertraline,Drug|Behavioral,depression|substance-related disorders,depression|substance-related disorders,Diseases Category|Psychiatry and Psychology Category
1908,NCT00232336,quetiapine,quetiapine,Drug,cocaine|cocaine dependence|cocaine dependent|cocaine-related disorders|craving|cravings,cocaine-related disorders|substance-related disorders,Diseases Category
1909,NCT00232349,galantamine,galantamine,Drug,chronic|functional impairments|psychotic disorders|schizoaffective disorder|schizophrenia,schizophrenia|psychotic disorders,Diseases of the nervous system|Psychiatry and Psychology Category
1910,NCT00232570,quetiapine,quetiapine,Drug,alzheimer disease|insomnia,alzheimer disease|insomnia,Neurodegenerative Diseases|unknown
1911,NCT00232596,ezogabine,ezogabine,Drug,drug resistant epilepsy|epilepsy|partial-onset seizures,seizures,Neurologic Manifestations
1912,NCT00232687,aripiprazole|risperidone,aripiprazole,Drug,schizophrenic,schizophrenia,Diseases of the nervous system
1913,NCT00233012,anticonvulsant|topiramate,topiramate,Drug,lennox gastaut syndrome|lennox-gastaut syndrome|partial onset seizures|primary generalized tonic clonic seizures|refractory partial onset seizures|refractory partial-onset seizures|secondarily generalized seizures,seizures,Neurologic Manifestations
1914,NCT00233025,duloxetine,duloxetine,Drug,fibromyalgia syndrome|pain,fibromyalgia,Neuromuscular Diseases
1915,NCT00233103,sertraline,sertraline,Drug,post-tbi depression,depression,Psychiatry and Psychology Category
1916,NCT00233155,ngx-4010,capsaicin dermal patch,Drug,"hiv-an|neuralgia|neuralgia, postherpetic|neuropathic pain|pain|painful hiv-an|painful hiv-associated neuropathy",hiv infections|peripheral nervous system diseases|neuralgia|herpes zoster|pain,Neuromuscular Diseases|unknown
1917,NCT00233519,igf binding protein 3|igf1 complexed with|insmed|recombinant|rhigf-i|rhigfbp-3|somatokine (iplex)|somatokine -,somatokine/iplex,Drug,dm1|muscle wasting|myotonic dystrophy type 1|weakness,myotonic dystrophy,Neurodegenerative Diseases
1918,NCT00234065,acetylsalicylic acid|aspirin|cilostazol,cilostazol|aspirin|acetylsalicylic acid,Drug,cardiogenic cerebral embolism|cerebral infarction|recurrence of cerebral infarction|recurrent cerebral infarction,cerebral infarction,Central Nervous System Diseases
1919,NCT00234312,escitalopram|sertraline,escitalopram and sertraline,Drug,double depression|dysthymic disorder,depression|dysthymia,Psychiatry and Psychology Category|unknown
1920,NCT00234377,antipsychotic|quetiapine|quetiapine fumarate,seroquel sr,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
1921,NCT00234442,gefitinib|zd1839,iressa (gefitinib),Drug,brain metastases|chemotherapy|ncs|non-small cell lung carcinoma|radio-naive|relapsed,brain neoplasms|non small cell lung cancer,Nervous System Neoplasms|unknown
1922,NCT00234533,nutropinaq,somatropin (rdna origin),Drug,,"dwarfism|renal insufficiency, chronic|turner syndrome|pituitary diseases",Central Nervous System Diseases|unknown
1923,NCT00234546,dysport®,botulinum toxin type a,Biological,early onset of|early stroke|limb spasticity|spasticity|stroke,muscle spasticity|stroke,Central Nervous System Diseases|Neurologic Manifestations
1924,NCT00234572,lanreotide,lanreotide (autogel formulation),Drug,acromegalic,acromegaly,Central Nervous System Diseases
